Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
Id,Year,Id,Sex,Id,Hispanic Origin,Id,Id2,Geography,Total,Race Alone - White,Race Alone - Black or African American,Race Alone - American Indian and Alaska Native,Race Alone - Asian,Race Alone - Native Hawaiian and Other Pacific Islander,Two or More Races
est72018,1-Jul-18,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",9441,6359,2931,43,6,2,100
est72018,1-Jul-18,totsex,Both Sexes,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",9608,6496,2950,47,6,2,107
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",87,58,16,2,0,0,11
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",7497,3776,3604,35,22,0,60
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",7584,3834,3620,37,22,0,71
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",84,59,14,2,2,0,7
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",9527,4309,5107,24,17,1,69
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",9611,4368,5121,26,19,1,76
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",171,117,30,4,2,0,18
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",17024,8085,8711,59,39,1,129
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",17195,8202,8741,63,41,1,147
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",87,58,16,2,0,0,11
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",7497,3776,3604,35,22,0,60
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",7584,3834,3620,37,22,0,71
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",84,59,14,2,2,0,7
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",9527,4309,5107,24,17,1,69
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",9611,4368,5121,26,19,1,76
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",171,117,30,4,2,0,18
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",17024,8085,8711,59,39,1,129
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",17195,8202,8741,63,41,1,147
est72010,1-Jul-10,female,Female,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",89,60,16,2,0,0,11
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",7474,3766,3588,35,22,0,63
est72010,1-Jul-10,female,Female,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",7563,3826,3604,37,22,0,74
est72010,1-Jul-10,male,Male,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",80,54,15,2,2,0,7
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",9532,4310,5107,23,20,1,71
est72010,1-Jul-10,male,Male,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",9612,4364,5122,25,22,1,78
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",169,114,31,4,2,0,18
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",17006,8076,8695,58,42,1,134
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",17175,8190,8726,62,44,1,152
est72011,1-Jul-11,female,Female,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",103,74,17,2,0,0,10
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",7335,3703,3493,41,28,0,70
est72011,1-Jul-11,female,Female,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",7438,3777,3510,43,28,0,80
est72011,1-Jul-11,male,Male,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",89,64,13,2,2,0,8
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",9409,4222,5052,24,35,1,75
est72011,1-Jul-11,male,Male,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",9498,4286,5065,26,37,1,83
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",192,138,30,4,2,0,18
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",16744,7925,8545,65,63,1,145
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",16936,8063,8575,69,65,1,163
est72012,1-Jul-12,female,Female,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",112,82,18,2,0,0,10
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",7258,3631,3484,42,29,0,72
est72012,1-Jul-12,female,Female,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",7370,3713,3502,44,29,0,82
est72012,1-Jul-12,male,Male,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",96,66,15,3,2,0,10
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",9403,4213,5044,33,35,1,77
est72012,1-Jul-12,male,Male,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",9499,4279,5059,36,37,1,87
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",208,148,33,5,2,0,20
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",16661,7844,8528,75,64,1,149
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",16869,7992,8561,80,66,1,169
est72013,1-Jul-13,female,Female,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",109,78,19,2,0,0,10
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",7186,3573,3474,37,26,0,76
est72013,1-Jul-13,female,Female,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",7295,3651,3493,39,26,0,86
est72013,1-Jul-13,male,Male,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",121,89,16,5,2,0,9
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",9250,4130,4968,28,33,1,90
est72013,1-Jul-13,male,Male,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",9371,4219,4984,33,35,1,99
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",230,167,35,7,2,0,19
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",16436,7703,8442,65,59,1,166
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",16666,7870,8477,72,61,1,185
est72014,1-Jul-14,female,Female,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",111,74,23,2,0,0,12
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",7065,3458,3470,38,27,0,72
est72014,1-Jul-14,female,Female,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",7176,3532,3493,40,27,0,84
est72014,1-Jul-14,male,Male,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",112,78,17,5,2,0,10
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",9117,4022,4933,30,37,1,94
est72014,1-Jul-14,male,Male,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",9229,4100,4950,35,39,1,104
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",223,152,40,7,2,0,22
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",16182,7480,8403,68,64,1,166
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",16405,7632,8443,75,66,1,188
est72015,1-Jul-15,female,Female,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",118,78,26,2,0,0,12
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",6996,3443,3414,38,28,0,73
est72015,1-Jul-15,female,Female,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",7114,3521,3440,40,28,0,85
est72015,1-Jul-15,male,Male,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",118,84,19,5,2,0,8
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",9034,3982,4884,31,36,2,99
est72015,1-Jul-15,male,Male,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",9152,4066,4903,36,38,2,107
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",236,162,45,7,2,0,20
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",16030,7425,8298,69,64,2,172
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",16266,7587,8343,76,66,2,192
est72016,1-Jul-16,female,Female,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",121,78,26,2,0,0,15
est72016,1-Jul-16,female,Female,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",6911,3393,3381,37,29,0,71
est72016,1-Jul-16,female,Female,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",7032,3471,3407,39,29,0,86
est72016,1-Jul-16,male,Male,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",112,76,19,5,2,0,10
est72016,1-Jul-16,male,Male,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",9003,3928,4911,28,37,2,97
